-1,-243.28986958047565,52.54920675462968,146.0,54.14399999999993,189.14586958047573,9.0
-1,-445.3741166954505,29.95561732870371,245.0,399.9359999999996,45.438116695450915,8.0
-1,-418.4220266489174,38.51282987500002,282.0,329.5680000000001,88.85402664891727,10.0
-1,-424.1988407407399,18.116144907407406,273.0,415.58399999999915,8.614840740740739,6.0
-1,-347.8409838235743,24.714591203703712,245.0,329.5680000000004,18.272983823573917,8.0
-1,-416.27996779093786,18.937072962962958,271.0,401.0879999999993,15.19196779093857,5.0
-1,-441.20704408570043,32.42001732870369,218.0,355.4879999999997,85.71904408570073,10.0
-1,-458.3487265408378,22.396442203703707,245.0,431.9039999999988,26.444726540838975,6.0
-1,-202.81574717979765,21.882536574074056,204.0,160.51200000000017,42.3037471797975,10.0
-1,-374.0747459793622,53.16991187037041,180.0,237.79200000000034,136.2827459793619,10.0
-1,-282.55060351311005,56.350479768518554,192.0,160.89600000000019,121.65460351310986,10.0
-1,-358.67824602671203,46.371060157407435,206.0,198.4320000000003,160.24624602671173,10.0
-1,-93.55248753985259,34.25898975925926,107.0,45.98399999999996,47.56848753985263,9.0
-1,-148.64259136334658,44.94244969444444,107.0,29.952000000000012,118.69059136334658,10.0
-1,-231.60166994080532,50.824306398148195,117.0,46.944,184.6576699408053,10.0
-1,-287.9732325587162,77.97222497222222,164.0,69.024,218.94923255871618,10.0
-1,-179.55486690271104,42.34262201388894,91.0,38.88000000000002,140.67486690271102,10.0
-1,-185.9812414349249,55.461846148148176,81.0,17.28000000000001,168.7012414349249,10.0
-1,-216.0711042756582,38.413234861111135,72.0,24.096000000000007,191.9751042756582,10.0
-1,-198.2555015396377,54.97185990740745,107.0,45.69600000000003,152.55950153963767,10.0
-1,-140.6313273766577,55.47334805555558,82.0,10.272000000000007,130.3593273766577,10.0
-1,-347.97281331868425,67.30752996296299,113.0,49.05599999999996,298.91681331868426,10.0
-1,-185.18069387019625,47.63470222222224,74.0,11.904000000000005,173.27669387019625,10.0
-1,-223.88512162125207,46.00726161111115,57.0,11.712000000000005,212.17312162125205,10.0
-1,-134.06467196366052,40.41032005555558,64.0,8.352000000000006,125.71267196366051,9.0
-1,-167.95143390983702,49.70728074999998,57.0,7.0080000000000044,160.943433909837,10.0
-1,-252.73592724850778,38.897767888888886,48.0,7.200000000000003,245.5359272485078,10.0
-1,-171.54850674143842,39.75403399999998,60.0,8.736000000000004,162.81250674143843,10.0
-1,-151.4318409995647,37.721550611111105,51.0,7.584000000000003,143.8478409995647,10.0
-1,-178.21170917608592,60.26657694444446,99.0,13.72800000000001,164.4837091760859,10.0
-1,-154.12785396743143,73.61133972222223,104.0,12.960000000000008,141.16785396743143,10.0
-1,-153.02185112598644,48.338163388888916,71.0,8.832000000000006,144.18985112598645,10.0
-1,-192.0286645130858,46.266798444444454,66.0,13.152000000000006,178.87666451308579,9.0
-1,-79.71453653459115,36.8733225,46.0,7.200000000000005,72.51453653459114,8.0
-1,-161.63013381166664,40.22117388888891,61.0,9.792000000000005,151.83813381166664,9.0
-1,-193.42480209646212,50.05764083333335,78.0,10.656000000000006,182.7688020964621,10.0
-1,-96.86671534417886,30.108041666666665,38.0,6.048000000000004,90.81871534417886,9.0
-1,-78.66210089470715,37.28117777777778,57.0,8.160000000000005,70.50210089470714,10.0
-1,-132.57006048668975,56.62529483333334,67.0,10.176000000000005,122.39406048668975,10.0
-1,-135.4321104058752,44.2697498888889,53.0,7.296000000000004,128.1361104058752,10.0
-1,-123.37432351413659,50.39559988888889,60.0,10.176000000000005,113.19832351413659,10.0
-1,-131.58625426228906,43.84821950000007,58.0,8.352000000000006,123.23425426228906,9.0
-1,-98.9728830250974,75.3315888888889,110.0,13.53600000000001,85.43688302509739,10.0
-1,-97.87580957524852,52.315763388888925,69.0,9.792000000000007,88.08380957524852,9.0
-1,-179.39165883598284,57.95184494444445,72.0,10.752000000000008,168.63965883598283,10.0
-1,-139.3200775693892,43.51122047222223,94.0,14.304000000000011,125.01607756938921,9.0
-1,-123.14954387019631,53.71420788888891,79.0,12.192000000000009,110.9575438701963,9.0
-1,-133.5008309821796,60.091676944444465,73.0,10.464000000000006,123.03683098217958,8.0
